relative_path,class,label,repeat,fold,split_seed
Training/glioma/Tr-gl_1266.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1267.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1268.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1269.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_127.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1270.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1271.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1272.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1273.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1274.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1275.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1276.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1277.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1278.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1279.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_128.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1280.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1281.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1282.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1283.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1284.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1285.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1286.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1287.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1288.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1289.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_129.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1290.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1291.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1292.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1293.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1294.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1295.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1296.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1297.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1298.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1299.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_13.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_130.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1300.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1301.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1302.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1303.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1304.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1305.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1306.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1307.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1308.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1309.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_131.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1310.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1311.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1312.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1313.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1314.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1315.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1316.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1317.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1318.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1319.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_132.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1320.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1321.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1322.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1323.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1324.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1325.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1326.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1327.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1328.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1329.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_133.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1330.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1331.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1332.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1333.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1334.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1335.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1336.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1337.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1338.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1339.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_134.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1340.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1341.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1342.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1343.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1344.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1345.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1346.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1347.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1348.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1349.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_135.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1350.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1351.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1352.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1353.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1354.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1355.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1356.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1357.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1358.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1359.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_136.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1360.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1361.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1362.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1363.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1364.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1365.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1366.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1367.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1368.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1369.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_137.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1370.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1371.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1372.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1373.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1374.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1375.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1376.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1377.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1378.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1379.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_138.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1380.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1381.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1382.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1383.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1384.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_1385.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1386.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1387.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1388.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1389.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_139.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1390.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1391.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1392.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1393.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1394.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1395.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1396.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_1397.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_1398.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_1399.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_14.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_140.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_1400.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_141.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_142.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_143.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_144.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_145.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_146.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_147.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_148.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_149.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_15.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_150.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_151.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_152.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_153.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_154.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_155.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_156.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_157.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_158.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_159.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_16.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_160.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_161.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_162.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_163.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_164.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_165.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_166.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_167.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_168.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_169.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_17.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_170.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_171.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_172.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_173.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_174.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_175.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_176.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_177.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_178.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_179.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_18.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_180.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_181.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_182.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_183.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_184.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_185.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_186.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_187.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_188.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_189.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_19.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_190.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_191.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_192.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_193.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_194.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_195.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_196.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_197.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_198.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_199.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_2.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_20.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_200.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_201.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_202.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_203.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_204.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_205.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_206.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_207.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_208.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_209.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_21.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_210.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_211.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_212.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_213.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_214.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_215.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_216.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_217.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_218.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_219.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_22.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_220.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_221.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_222.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_223.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_224.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_225.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_226.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_227.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_228.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_229.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_23.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_230.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_231.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_232.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_233.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_234.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_235.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_236.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_237.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_238.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_239.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_24.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_240.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_241.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_242.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_243.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_244.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_245.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_246.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_247.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_248.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_249.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_25.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_250.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_251.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_252.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_253.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_254.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_255.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_256.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_257.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_258.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_259.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_26.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_260.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_261.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_262.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_263.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_264.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_265.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_266.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_267.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_268.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_269.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_27.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_270.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_271.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_272.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_273.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_274.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_275.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_276.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_277.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_278.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_279.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_28.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_280.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_281.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_282.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_283.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_284.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_285.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_286.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_287.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_288.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_289.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_29.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_290.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_291.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_292.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_293.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_294.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_295.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_296.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_297.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_298.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_299.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_3.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_30.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_300.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_301.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_302.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_303.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_304.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_305.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_306.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_307.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_308.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_309.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_31.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_310.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_311.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_312.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_313.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_314.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_315.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_316.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_317.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_318.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_319.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_32.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_320.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_321.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_322.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_323.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_324.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_325.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_326.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_327.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_328.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_329.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_33.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_330.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_331.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_332.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_333.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_334.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_335.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_336.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_337.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_338.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_339.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_34.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_340.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_341.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_342.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_343.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_344.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_345.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_346.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_347.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_348.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_349.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_35.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_350.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_351.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_352.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_353.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_354.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_355.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_356.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_357.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_358.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_359.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_36.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_360.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_361.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_362.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_363.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_364.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_365.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_366.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_367.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_368.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_369.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_37.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_370.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_371.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_372.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_373.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_374.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_375.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_376.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_377.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_378.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_379.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_38.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_380.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_381.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_382.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_383.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_384.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_385.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_386.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_387.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_388.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_389.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_39.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_390.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_391.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_392.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_393.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_394.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_395.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_396.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_397.png,glioma,0,4,4,202604
Training/glioma/Tr-gl_398.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_399.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_4.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_40.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_400.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_401.png,glioma,0,4,5,202604
Training/glioma/Tr-gl_402.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_403.png,glioma,0,4,1,202604
Training/glioma/Tr-gl_404.png,glioma,0,4,3,202604
Training/glioma/Tr-gl_405.png,glioma,0,4,2,202604
Training/glioma/Tr-gl_406.png,glioma,0,4,2,202604
